id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,pool_score,garage_score,fireplace_score,basement_score,kitchen_score,overall_score
589,534129380,20,RL,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,200.0,3,3,CBlock,3,3,3.0,4.0,955.0,1.0,0.0,261.0,1216.0,GasA,3,Y,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,Typ,0,0,1969.0,1.0,1.0,336.0,3,3,Y,0,0,0,0,0,0,0,3.0,0,8,2009,WD ,113000,0,3024,0,10944,3,30
1641,527252070,20,RL,60.0,8089,Pave,Reg,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,0.0,4,3,PConc,4,3,3.0,6.0,945.0,1.0,0.0,474.0,1419.0,GasA,5,Y,SBrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,4,7,Typ,1,4,2007.0,2.0,2.0,567.0,3,3,Y,140,0,0,0,0,0,0,0.0,0,10,2007,New,392000,0,10206,4,17028,4,48
2821,908103320,90,RL,35.0,9400,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,250.0,3,3,CBlock,4,4,4.0,6.0,945.0,1.0,0.0,0.0,945.0,GasA,3,Y,SBrkr,980,0,0,980,0.0,2.0,2,0,4,0,3,4,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,0.0,0,10,2006,WD ,127500,0,0,0,15120,0,30
1846,533221060,160,FV,24.0,2117,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,216.0,4,3,PConc,4,3,1.0,6.0,417.0,1.0,0.0,339.0,756.0,GasA,5,Y,SBrkr,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,Typ,0,0,2000.0,1.0,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0.0,0,9,2007,WD ,177000,0,7920,0,9072,4,30
1805,528482030,60,FV,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,353.0,4,3,PConc,4,3,3.0,1.0,0.0,1.0,0.0,1158.0,1158.0,GasA,5,Y,SBrkr,1158,1285,0,2443,0.0,0.0,2,1,4,1,4,9,Min2,1,4,2004.0,2.0,3.0,744.0,3,3,Y,193,127,0,0,0,0,0,0.0,0,6,2007,WD ,265000,0,20088,4,13896,4,30
1853,533244040,60,FV,106.0,8413,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,4,4,PConc,5,3,2.0,6.0,901.0,1.0,0.0,319.0,1220.0,GasA,5,Y,SBrkr,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,Typ,2,3,1998.0,2.0,2.0,1105.0,4,3,Y,147,0,36,0,144,0,0,0.0,0,6,2007,WD ,312500,0,26520,6,18300,4,40
1321,902401120,75,RM,75.0,13500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,5,5,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,1237.0,1237.0,GasA,4,Y,SBrkr,1521,1254,0,2775,0.0,0.0,3,1,3,1,4,9,Typ,1,4,1988.0,1.0,2.0,880.0,4,3,Y,105,502,0,0,0,0,0,0.0,0,7,2008,WD ,325000,0,21120,4,11133,4,90
564,532478020,20,RL,0.0,15676,Pave,IR1,Low,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,115.0,4,4,CBlock,4,4,4.0,5.0,1733.0,3.0,92.0,189.0,2014.0,GasA,4,Y,SBrkr,2014,0,0,2014,1.0,0.0,2,0,2,1,4,6,Maj1,2,4,1980.0,2.0,3.0,864.0,3,3,Y,462,0,0,255,0,0,0,3.0,0,4,2009,WD ,275000,0,23328,8,32224,4,64
1771,528358040,60,RL,82.0,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,290.0,4,3,PConc,4,3,1.0,6.0,565.0,1.0,0.0,638.0,1203.0,GasA,5,Y,SBrkr,1214,1306,0,2520,0.0,0.0,2,1,4,1,4,9,Typ,1,3,1995.0,2.0,3.0,721.0,3,3,Y,224,114,0,0,0,0,0,0.0,0,6,2007,WD ,290000,0,19467,3,14436,4,35
90,532479070,20,RL,39.0,15410,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,250.0,3,4,CBlock,3,3,4.0,4.0,126.0,6.0,859.0,223.0,1208.0,GasA,5,Y,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,3,7,Typ,2,2,1974.0,3.0,2.0,461.0,3,3,Y,296,0,186,0,0,0,0,4.0,0,4,2010,WD ,169000,0,8298,4,10872,3,36
2684,903235020,30,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,3,3,CBlock,3,3,1.0,2.0,616.0,1.0,0.0,0.0,616.0,GasA,4,Y,SBrkr,616,0,0,616,0.0,0.0,1,0,2,1,3,4,Typ,0,0,1921.0,1.0,1.0,205.0,3,3,Y,0,0,129,0,0,0,0,0.0,0,6,2006,WD ,89000,0,1845,0,5544,3,35
13,527166040,60,RL,63.0,8402,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,789.0,789.0,GasA,4,Y,SBrkr,789,676,0,1465,0.0,0.0,2,1,3,1,3,7,Typ,1,4,1998.0,3.0,2.0,393.0,3,3,Y,0,75,0,0,0,0,0,0.0,0,5,2010,WD ,180400,0,7074,4,9468,3,30
445,528142130,20,RL,85.0,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,296.0,4,3,PConc,4,3,1.0,6.0,1124.0,0.0,479.0,1603.0,3206.0,GasA,5,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,4,7,Typ,1,4,2003.0,2.0,3.0,880.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,10,2009,WD ,284000,0,23760,4,38472,4,40
1914,535106140,20,RL,70.0,10150,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,1.0,3,3,CBlock,3,3,1.0,3.0,456.0,1.0,0.0,456.0,912.0,GasA,5,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,3,5,Typ,0,0,1958.0,2.0,1.0,275.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,7,2007,COD,114500,0,2475,0,8208,3,25
2811,907410110,20,RL,84.0,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,196.0,4,3,PConc,4,3,3.0,6.0,24.0,1.0,0.0,1528.0,1552.0,GasA,5,Y,SBrkr,1552,0,0,1552,0.0,0.0,2,0,3,1,4,7,Typ,0,0,2005.0,2.0,3.0,782.0,3,3,Y,144,20,0,0,0,0,0,0.0,0,7,2006,New,212900,0,21114,0,18624,4,35
850,907194110,20,RL,67.0,16285,Pave,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,1413.0,1413.0,GasA,5,Y,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,4,6,Typ,0,0,2001.0,2.0,2.0,605.0,3,3,Y,0,33,0,0,0,0,0,0.0,0,6,2009,WD ,187100,0,10890,0,16956,4,35
1844,533213140,160,FV,34.0,3230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,1129.0,3,3,PConc,4,3,1.0,6.0,419.0,1.0,0.0,310.0,729.0,GasA,4,Y,SBrkr,729,729,0,1458,0.0,0.0,2,1,2,1,3,5,Typ,1,2,1999.0,1.0,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0.0,0,6,2007,WD ,176000,0,7920,2,8748,3,30
2225,909428340,20,RL,0.0,21579,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,0.0,3,3,PConc,4,3,1.0,4.0,813.0,1.0,0.0,675.0,1488.0,GasA,5,Y,SBrkr,1488,0,0,1488,0.0,1.0,2,0,3,1,3,7,Typ,2,4,1968.0,2.0,2.0,552.0,3,3,Y,0,0,216,0,0,0,0,0.0,0,9,2007,CWD,215000,0,9936,8,17856,3,36
1477,907412080,60,RL,64.0,8320,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,490.0,1.0,0.0,280.0,770.0,GasA,5,Y,SBrkr,770,812,0,1582,0.0,0.0,2,1,3,1,4,6,Typ,0,0,2004.0,2.0,2.0,520.0,3,3,Y,0,45,0,0,0,0,0,0.0,0,9,2008,WD ,185900,0,9360,0,9240,4,35
399,527405160,20,RL,60.0,6960,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,3,3,1.0,5.0,375.0,4.0,239.0,250.0,864.0,GasA,3,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,4,5,Typ,0,0,1989.0,1.0,2.0,660.0,3,3,Y,96,0,0,0,0,0,0,0.0,500,11,2009,WD ,120500,0,11880,0,7776,4,24
2431,528231050,60,RL,60.0,21930,Pave,IR3,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,4,3.0,1.0,0.0,1.0,0.0,732.0,732.0,GasA,5,Y,SBrkr,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,Typ,1,4,2005.0,3.0,2.0,372.0,3,3,Y,100,40,0,0,0,0,0,0.0,0,7,2006,WD ,192140,0,6696,4,11712,3,25
1605,923277030,20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,0.0,4,4,CBlock,3,3,1.0,5.0,641.0,1.0,0.0,175.0,816.0,GasA,5,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,3,1,4,5,Typ,1,5,1982.0,1.0,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,3.0,0,10,2008,WD ,130500,0,2376,5,7344,4,45
897,908225370,50,RL,50.0,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,0.0,3,3,Slab,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wall,3,N,FuseF,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,Mod,0,0,1945.0,1.0,1.0,240.0,3,3,N,92,0,185,0,0,0,0,0.0,0,4,2009,WD ,98000,0,2160,0,0,3,12
1426,906412010,20,RL,91.0,11778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,554.0,4,3,PConc,4,3,4.0,6.0,2085.0,1.0,0.0,186.0,2271.0,GasA,5,Y,SBrkr,2276,0,0,2276,1.0,0.0,2,0,3,1,5,7,Typ,2,4,2008.0,2.0,3.0,1348.0,4,3,Y,0,0,70,0,255,0,0,0.0,0,6,2008,WD ,475000,0,48528,8,27252,5,45
2240,910204090,30,RM,60.0,8967,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,2,BrkTil,2,1,1.0,1.0,0.0,1.0,0.0,961.0,961.0,GasA,4,Y,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,Maj2,0,0,1920.0,1.0,1.0,338.0,1,1,N,0,0,0,0,0,0,0,0.0,0,11,2007,WD ,67000,0,338,0,1922,3,10
1706,528144050,60,RL,86.0,10562,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,300.0,4,3,PConc,5,3,1.0,6.0,1288.0,1.0,0.0,294.0,1582.0,GasA,5,Y,SBrkr,1610,551,0,2161,1.0,0.0,1,1,3,1,5,8,Typ,1,4,2007.0,3.0,3.0,789.0,3,3,Y,178,120,0,0,0,0,0,0.0,0,11,2007,New,325624,0,21303,4,23730,5,40
2252,914460110,20,RL,44.0,12864,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,1392.0,1.0,0.0,17.0,1409.0,GasA,5,Y,SBrkr,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,Typ,1,4,2002.0,2.0,2.0,576.0,3,3,Y,0,144,0,0,145,0,0,0.0,0,7,2007,WD ,245000,0,10368,4,16908,4,35
1136,531375110,20,RL,66.0,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,3,3,1.0,6.0,646.0,1.0,0.0,468.0,1114.0,GasA,5,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,Typ,0,0,2004.0,1.0,2.0,576.0,3,3,Y,0,102,0,0,0,0,0,0.0,0,6,2008,WD ,159000,0,10368,0,10026,4,25
1877,534204120,20,RL,79.0,10289,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,168.0,3,3,CBlock,3,3,1.0,5.0,836.0,1.0,0.0,237.0,1073.0,GasA,3,Y,SBrkr,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,Typ,0,0,1965.0,2.0,2.0,515.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,6,2007,WD ,156000,0,9270,0,9657,3,35
424,528106020,20,RL,105.0,15431,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,200.0,5,3,PConc,5,3,4.0,6.0,1767.0,5.0,539.0,788.0,3094.0,GasA,5,Y,SBrkr,2402,0,0,2402,1.0,0.0,2,0,2,1,5,10,Typ,2,4,2008.0,3.0,3.0,672.0,3,3,Y,0,72,0,0,170,0,0,0.0,0,4,2009,WD ,555000,0,18144,8,46410,5,50
1182,533251120,20,RL,0.0,11120,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,0.0,3,3,PConc,4,3,1.0,4.0,660.0,1.0,0.0,572.0,1232.0,GasA,3,Y,SBrkr,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,Typ,0,0,1984.0,1.0,2.0,516.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,6,2008,WD ,162500,0,9288,0,14784,3,36
2750,906225180,90,RL,73.0,9069,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,0.0,4,4,PConc,4,3,3.0,2.0,261.0,6.0,1083.0,0.0,1344.0,GasA,4,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,Typ,0,0,1993.0,1.0,4.0,920.0,3,3,Y,288,0,0,0,0,0,0,0.0,0,4,2006,WD ,224500,0,33120,0,16128,8,48
1016,527276040,20,RL,0.0,47280,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1950,1950,Hip,CompShg,AsbShng,AsbShng,44.0,3,3,CBlock,3,3,1.0,1.0,0.0,1.0,0.0,1488.0,1488.0,GasA,4,Y,SBrkr,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,Typ,1,3,1950.0,2.0,2.0,738.0,3,3,Y,0,0,180,0,0,0,0,0.0,0,7,2008,WD ,133000,0,13284,3,13392,3,30
2436,528250060,60,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,783.0,783.0,GasA,5,Y,SBrkr,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,Typ,1,4,2003.0,3.0,2.0,393.0,3,3,Y,0,75,0,0,0,0,0,0.0,0,7,2006,WD ,180000,0,7074,4,9396,4,35
1607,923277080,20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,3,3,1.0,6.0,638.0,1.0,0.0,207.0,845.0,GasA,4,Y,SBrkr,845,0,0,845,0.0,0.0,1,0,3,1,4,6,Typ,0,0,1982.0,1.0,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,7,2008,WD ,134500,0,2376,0,7605,4,30
2337,527216050,60,RL,66.0,13682,Pave,IR2,HLS,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,1031.0,5,3,PConc,5,3,4.0,1.0,0.0,1.0,0.0,1410.0,1410.0,GasA,5,Y,SBrkr,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,Typ,1,4,2006.0,3.0,3.0,641.0,3,3,Y,192,0,37,0,0,0,0,0.0,0,10,2006,New,438780,0,17307,4,21150,4,50
1233,535105090,80,RL,101.0,9150,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,305.0,3,3,CBlock,4,3,4.0,6.0,371.0,1.0,0.0,728.0,1099.0,GasA,4,Y,SBrkr,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,Typ,1,4,1962.0,2.0,1.0,296.0,3,3,Y,64,110,0,0,0,0,0,0.0,0,12,2008,WD ,165000,0,2664,4,13188,3,30
419,527455240,20,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,60.0,3,3,CBlock,3,3,1.0,4.0,432.0,1.0,0.0,460.0,892.0,GasA,3,Y,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,3,5,Typ,0,0,1967.0,2.0,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,2.0,0,7,2009,WD ,100000,0,2592,0,8028,3,25
633,535154060,20,RL,0.0,12285,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,6,1960,1960,Gable,CompShg,Plywood,Plywood,128.0,3,3,CBlock,3,3,1.0,4.0,544.0,1.0,0.0,785.0,1329.0,GasA,4,Y,SBrkr,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,Typ,2,4,1960.0,1.0,2.0,441.0,3,3,Y,0,0,203,0,0,0,0,0.0,0,8,2009,WD ,176000,0,7938,8,11961,3,42
2722,905200340,20,RL,102.0,17920,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,0.0,3,3,CBlock,3,3,2.0,5.0,306.0,3.0,1085.0,372.0,1763.0,GasA,3,Y,SBrkr,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,Typ,1,4,1955.0,1.0,2.0,454.0,3,3,Y,0,418,0,0,312,0,0,0.0,0,7,2006,WD ,170000,0,8172,4,15867,3,20
469,528228290,120,RL,53.0,3684,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,130.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,1373.0,1373.0,GasA,5,Y,SBrkr,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,Typ,1,3,2007.0,3.0,3.0,660.0,3,3,Y,143,20,0,0,0,0,0,0.0,0,6,2009,WD ,174000,0,17820,3,16476,4,35
1365,903456130,50,RM,62.0,7006,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1925,1950,Gable,CompShg,Stucco,Stucco,0.0,3,3,PConc,3,3,1.0,3.0,121.0,1.0,0.0,647.0,768.0,GasA,3,Y,SBrkr,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,Typ,1,4,1985.0,1.0,1.0,384.0,3,3,Y,0,0,0,0,0,0,0,3.0,0,8,2008,WD ,127000,0,3456,4,6912,3,36
1098,528294060,60,RL,77.0,8390,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,831.0,831.0,GasA,5,Y,SBrkr,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,Typ,1,3,1999.0,3.0,2.0,450.0,3,3,Y,0,103,0,0,0,0,0,0.0,0,5,2008,WD ,185900,0,8100,3,9972,3,35
711,902206260,30,RM,50.0,5784,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,2,3,1.0,1.0,0.0,1.0,0.0,190.0,190.0,GasA,4,Y,FuseA,886,0,0,886,0.0,0.0,1,0,2,1,3,4,Typ,0,0,1938.0,1.0,1.0,273.0,3,3,Y,144,20,80,0,0,0,0,0.0,0,12,2009,WD ,91300,0,2457,0,1140,3,40
2808,907405030,20,RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,120.0,4,3,PConc,4,3,3.0,6.0,340.0,1.0,0.0,1342.0,1682.0,GasA,5,Y,SBrkr,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,Typ,0,0,2003.0,2.0,2.0,544.0,3,3,Y,192,23,0,0,0,0,0,0.0,0,5,2006,WD ,200000,0,9792,0,20184,4,30
1959,535450310,50,RL,78.0,10496,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,320.0,3,3,CBlock,3,3,2.0,3.0,196.0,1.0,0.0,844.0,1040.0,GasA,5,Y,SBrkr,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,Typ,1,4,1949.0,1.0,1.0,315.0,3,3,Y,0,0,0,0,0,0,0,2.0,0,1,2007,WD ,143000,0,2835,4,9360,3,36
2720,905200280,50,RL,0.0,13650,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,0.0,4,4,CBlock,3,3,1.0,5.0,57.0,4.0,441.0,554.0,1052.0,GasA,5,Y,SBrkr,1252,668,0,1920,1.0,0.0,2,0,4,1,4,8,Typ,1,4,1958.0,1.0,2.0,451.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,7,2006,WD ,172500,0,8118,4,9468,4,25
2170,908103090,20,RL,67.0,8308,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,20.0,3,4,CBlock,3,3,1.0,4.0,132.0,2.0,841.0,115.0,1088.0,GasA,3,Y,SBrkr,1088,0,0,1088,0.0,0.0,1,0,2,1,3,4,Typ,0,0,2002.0,1.0,2.0,520.0,3,3,P,0,0,0,0,0,0,0,0.0,0,6,2007,COD,110000,0,9360,0,9792,3,24
603,534277090,20,RL,0.0,9450,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,160.0,3,3,CBlock,3,3,1.0,4.0,775.0,1.0,0.0,265.0,1040.0,GasA,3,Y,SBrkr,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,Typ,1,4,1982.0,2.0,3.0,768.0,3,3,Y,0,0,84,0,0,0,0,3.0,0,5,2009,WD ,140000,0,20736,4,9360,3,20
2113,906394050,20,RL,78.0,9317,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,24.0,1.0,0.0,1290.0,1314.0,GasA,4,Y,SBrkr,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,Typ,1,4,2006.0,2.0,2.0,440.0,3,3,Y,0,22,0,0,0,0,0,0.0,0,3,2007,WD ,176432,0,7920,4,15768,4,30
1146,531450090,20,RL,0.0,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,88.0,3,3,CBlock,4,3,1.0,6.0,1200.0,1.0,0.0,78.0,1278.0,GasA,4,Y,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,4,6,Typ,0,0,1991.0,2.0,2.0,496.0,3,3,Y,112,51,0,0,0,0,0,2.0,0,6,2008,WD ,179200,0,8928,0,15336,4,30
